date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:27:57	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:27:57%20GMT	https://web.archive.org/web/20220914010754im_/http://proofofmemes.org/wp-content/uploads/2022/03/1_FmGu7rDXdu1qZjPfe0CyaQ.png	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754im_/http_/proofofmemes.org/wp-content/uploads/2022/03/1_FmGu7rDXdu1qZjPfe0CyaQ.3c.delayed	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:27:58	17818/17818	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202023%2005:27:57%20GMT	https://web.archive.org/web/20220914014725im_/http://proofofmemes.org/wp-content/uploads/2022/03/1_FmGu7rDXdu1qZjPfe0CyaQ.png	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914014725im_/http_/proofofmemes.org/wp-content/uploads/2022/03/1_FmGu7rDXdu1qZjPfe0CyaQ.png	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:27:58	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:27:58%20GMT	https://web.archive.org/web/20220914010754im_/http://proofofmemes.org/wp-content/uploads/2022/03/etherscan-logo-big.png	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754im_/http_/proofofmemes.org/wp-content/uploads/2022/03/etherscan-logo-big.png	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:27:58	18161/18161	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202023%2005:27:58%20GMT	https://web.archive.org/web/20220914010828im_/http://proofofmemes.org/wp-content/uploads/2022/03/etherscan-logo-big.png	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010828im_/http_/proofofmemes.org/wp-content/uploads/2022/03/etherscan-logo-big.png	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:27:58	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:27:58%20GMT	https://web.archive.org/web/20220914010754im_/http://proofofmemes.org/wp-content/uploads/2022/04/pngwing.com-64-683x1024.png	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754im_/http_/proofofmemes.org/wp-content/uploads/2022/04/pngwing.com-64-683x1024.png	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:27:59	1340366/1340366	---M--	200	added ('OK')	image/png	date:Sun,%2026%20Nov%202023%2005:27:58%20GMT	https://web.archive.org/web/20220914022206im_/http://proofofmemes.org/wp-content/uploads/2022/04/pngwing.com-64-683x1024.png	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914022206im_/http_/proofofmemes.org/wp-content/uploads/2022/04/pngwing.com-64-683x1024.png	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:27:59	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:27:59%20GMT	https://web.archive.org/web/20220914010754im_/http://proofofmemes.org/wp-content/uploads/2022/09/1_204SJgkt_QxuKLZ0qM5zqg.jpeg	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754im_/http_/proofofmemes.org/wp-content/uploads/2022/09/1_204SJgkt_QxuKLZ0qM5zqg.42.delayed	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:27:59	95240/95240	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Nov%202023%2005:27:59%20GMT	https://web.archive.org/web/20220914015129im_/http://proofofmemes.org/wp-content/uploads/2022/09/1_204SJgkt_QxuKLZ0qM5zqg.jpeg	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914015129im_/http_/proofofmemes.org/wp-content/uploads/2022/09/1_204SJgkt_QxuKLZ0qM5zqg.jpg	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:00	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:27:59%20GMT	https://web.archive.org/web/20220914010754cs_/http://proofofmemes.org/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.5.6	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754cs_/http_/proofofmemes.org/wp-content/plugins/elementor/assets/lib/animations/animations.min10cb.css	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:00	19031/19031	---MCZ	200	added ('OK')	text/css	date:Sun,%2026%20Nov%202023%2005:27:59%20GMT	https://web.archive.org/web/20220914022202cs_/http://proofofmemes.org/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.5.6	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914022202cs_/http_/proofofmemes.org/wp-content/plugins/elementor/assets/lib/animations/animations.min10cb.css	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:00	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:28:00%20GMT	https://web.archive.org/web/20220914010754js_/http://proofofmemes.org/wp-content/themes/cryptlight/assets/libs/carousel/owl.carousel.min.js	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754js_/http_/proofofmemes.org/wp-content/themes/cryptlight/assets/libs/carousel/owl.carousel.min.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:00	45948/45948	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2026%20Nov%202023%2005:28:00%20GMT	https://web.archive.org/web/20220915145623js_/https://proofofmemes.org/wp-content/themes/cryptlight/assets/libs/carousel/owl.carousel.min.js	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220915145623js_/https_/proofofmemes.org/wp-content/themes/cryptlight/assets/libs/carousel/owl.carousel.min.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:00	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:28:00%20GMT	https://web.archive.org/web/20220914010754js_/http://proofofmemes.org/wp-content/themes/cryptlight/assets/libs/chart/chart.min.js	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754js_/http_/proofofmemes.org/wp-content/themes/cryptlight/assets/libs/chart/chart.min.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:01	189587/189587	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2026%20Nov%202023%2005:28:00%20GMT	https://web.archive.org/web/20220914022205js_/http://proofofmemes.org/wp-content/themes/cryptlight/assets/libs/chart/chart.min.js	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914022205js_/http_/proofofmemes.org/wp-content/themes/cryptlight/assets/libs/chart/chart.min.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:01	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:28:00%20GMT	https://web.archive.org/web/20220914010754js_/http://proofofmemes.org/wp-content/themes/cryptlight/assets/js/script.js	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754js_/http_/proofofmemes.org/wp-content/themes/cryptlight/assets/js/script.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:01	7233/7233	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2026%20Nov%202023%2005:28:01%20GMT	https://web.archive.org/web/20220914022206js_/http://proofofmemes.org/wp-content/themes/cryptlight/assets/js/script.js	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914022206js_/http_/proofofmemes.org/wp-content/themes/cryptlight/assets/js/script.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:01	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:28:01%20GMT	https://web.archive.org/web/20220914010754js_/http://proofofmemes.org/wp-content/plugins/ultimate-elementor/assets/min-js/uael-nav-menu.min.js?ver=1.36.4	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754js_/http_/proofofmemes.org/wp-content/plugins/ultimate-elementor/assets/min-js/uael-nav-menu.min2cd3.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:02	20896/20896	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2026%20Nov%202023%2005:28:01%20GMT	https://web.archive.org/web/20220914022207js_/http://proofofmemes.org/wp-content/plugins/ultimate-elementor/assets/min-js/uael-nav-menu.min.js?ver=1.36.4	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914022207js_/http_/proofofmemes.org/wp-content/plugins/ultimate-elementor/assets/min-js/uael-nav-menu.min2cd3.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:02	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:28:01%20GMT	https://web.archive.org/web/20220914010754js_/http://proofofmemes.org/wp-content/plugins/ultimate-elementor/assets/lib/jquery-element-resize/jquery_resize.min.js?ver=1.36.4	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754js_/http_/proofofmemes.org/wp-content/plugins/ultimate-elementor/assets/lib/jquery-element-resize/jquery_resize.min2cd3.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:02	4767/4767	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2026%20Nov%202023%2005:28:01%20GMT	https://web.archive.org/web/20220914010907js_/http://proofofmemes.org/wp-content/plugins/ultimate-elementor/assets/lib/jquery-element-resize/jquery_resize.min.js?ver=1.36.4	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010907js_/http_/proofofmemes.org/wp-content/plugins/ultimate-elementor/assets/lib/jquery-element-resize/jquery_resize.min2cd3.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:02	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:28:02%20GMT	https://web.archive.org/web/20220914010754js_/http://proofofmemes.org/wp-content/plugins/ultimate-elementor/assets/lib/js-cookie/js_cookie.min.js?ver=1.36.4	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754js_/http_/proofofmemes.org/wp-content/plugins/ultimate-elementor/assets/lib/js-cookie/js_cookie.min2cd3.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:02	3298/3298	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2026%20Nov%202023%2005:28:02%20GMT	https://web.archive.org/web/20220914010835js_/http://proofofmemes.org/wp-content/plugins/ultimate-elementor/assets/lib/js-cookie/js_cookie.min.js?ver=1.36.4	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010835js_/http_/proofofmemes.org/wp-content/plugins/ultimate-elementor/assets/lib/js-cookie/js_cookie.min2cd3.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:02	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:28:02%20GMT	https://web.archive.org/web/20220914010754js_/http://proofofmemes.org/wp-content/plugins/ultimate-elementor/assets/min-js/uael-frontend.min.js?ver=1.36.4	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754js_/http_/proofofmemes.org/wp-content/plugins/ultimate-elementor/assets/min-js/uael-frontend.min2cd3.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:03	34586/34586	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2026%20Nov%202023%2005:28:02%20GMT	https://web.archive.org/web/20220914014909js_/http://proofofmemes.org/wp-content/plugins/ultimate-elementor/assets/min-js/uael-frontend.min.js?ver=1.36.4	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914014909js_/http_/proofofmemes.org/wp-content/plugins/ultimate-elementor/assets/min-js/uael-frontend.min2cd3.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:03	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:28:03%20GMT	https://web.archive.org/web/20220914010754js_/http://proofofmemes.org/wp-content/plugins/ultimate-elementor/assets/lib/infinitescroll/jquery.infinitescroll.min.js?ver=1.36.4	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754js_/http_/proofofmemes.org/wp-content/plugins/ultimate-elementor/assets/lib/infinitescroll/jquery.infinitescroll.min2cd3.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:03	4994/4994	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2026%20Nov%202023%2005:28:03%20GMT	https://web.archive.org/web/20220914030037js_/http://proofofmemes.org/wp-content/plugins/ultimate-elementor/assets/lib/infinitescroll/jquery.infinitescroll.min.js?ver=1.36.4	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914030037js_/http_/proofofmemes.org/wp-content/plugins/ultimate-elementor/assets/lib/infinitescroll/jquery.infinitescroll.min2cd3.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:03	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:28:03%20GMT	https://web.archive.org/web/20220914010754js_/http://proofofmemes.org/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.6.4	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754js_/http_/proofofmemes.org/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min5aed.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:04	6467/6467	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2026%20Nov%202023%2005:28:03%20GMT	https://web.archive.org/web/20220915145630js_/https://proofofmemes.org/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.6.4	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220915145630js_/https_/proofofmemes.org/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min5aed.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:28:04%20GMT	https://web.archive.org/web/20220914010754js_/http://proofofmemes.org/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.5.6	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754js_/http_/proofofmemes.org/wp-content/plugins/elementor/assets/js/webpack.runtime.min10cb.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:04	6251/6251	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2026%20Nov%202023%2005:28:04%20GMT	https://web.archive.org/web/20220914014802js_/http://proofofmemes.org/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.5.6	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914014802js_/http_/proofofmemes.org/wp-content/plugins/elementor/assets/js/webpack.runtime.min10cb.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:28:04%20GMT	https://web.archive.org/web/20220914010754js_/http://proofofmemes.org/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.5.6	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754js_/http_/proofofmemes.org/wp-content/plugins/elementor/assets/js/frontend-modules.min10cb.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:05	15582/15582	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2026%20Nov%202023%2005:28:04%20GMT	https://web.archive.org/web/20220914014739js_/http://proofofmemes.org/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.5.6	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914014739js_/http_/proofofmemes.org/wp-content/plugins/elementor/assets/js/frontend-modules.min10cb.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:05	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:28:04%20GMT	https://web.archive.org/web/20220914010754js_/http://proofofmemes.org/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.9	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754js_/http_/proofofmemes.org/wp-includes/js/dist/vendor/regenerator-runtime.min3937.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:05	7806/7806	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2026%20Nov%202023%2005:28:05%20GMT	https://web.archive.org/web/20220914022205js_/http://proofofmemes.org/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.9	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914022205js_/http_/proofofmemes.org/wp-includes/js/dist/vendor/regenerator-runtime.min3937.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:05	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:28:05%20GMT	https://web.archive.org/web/20220914010754js_/http://proofofmemes.org/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754js_/http_/proofofmemes.org/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:06	20484/20484	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2026%20Nov%202023%2005:28:05%20GMT	https://web.archive.org/web/20220914020421js_/http://proofofmemes.org/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914020421js_/http_/proofofmemes.org/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:28:05%20GMT	https://web.archive.org/web/20220914010754js_/http://proofofmemes.org/wp-includes/js/dist/hooks.min.js?ver=c6d64f2cb8f5c6bb49caca37f8828ce3	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754js_/http_/proofofmemes.org/wp-includes/js/dist/hooks.mincbb5.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:06	6253/6253	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2026%20Nov%202023%2005:28:06%20GMT	https://web.archive.org/web/20220914015117js_/http://proofofmemes.org/wp-includes/js/dist/hooks.min.js?ver=c6d64f2cb8f5c6bb49caca37f8828ce3	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914015117js_/http_/proofofmemes.org/wp-includes/js/dist/hooks.mincbb5.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:28:06%20GMT	https://web.archive.org/web/20220914010754js_/http://proofofmemes.org/wp-includes/js/dist/i18n.min.js?ver=ebee46757c6a411e38fd079a7ac71d94	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754js_/http_/proofofmemes.org/wp-includes/js/dist/i18n.min771a.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:06	11547/11547	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2026%20Nov%202023%2005:28:06%20GMT	https://web.archive.org/web/20220914022205js_/http://proofofmemes.org/wp-includes/js/dist/i18n.min.js?ver=ebee46757c6a411e38fd079a7ac71d94	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914022205js_/http_/proofofmemes.org/wp-includes/js/dist/i18n.min771a.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:07	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:28:06%20GMT	https://web.archive.org/web/20220914010754js_/http://proofofmemes.org/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.6.4	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754js_/http_/proofofmemes.org/wp-content/plugins/elementor-pro/assets/js/frontend.min5aed.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:07	21759/21759	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2026%20Nov%202023%2005:28:06%20GMT	https://web.archive.org/web/20220914014843js_/http://proofofmemes.org/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.6.4	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914014843js_/http_/proofofmemes.org/wp-content/plugins/elementor-pro/assets/js/frontend.min5aed.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:07	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:28:07%20GMT	https://web.archive.org/web/20220914010754js_/http://proofofmemes.org/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754js_/http_/proofofmemes.org/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:07	13542/13542	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2026%20Nov%202023%2005:28:07%20GMT	https://web.archive.org/web/20220915145622js_/https://proofofmemes.org/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220915145622js_/https_/proofofmemes.org/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:08	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:28:07%20GMT	https://web.archive.org/web/20220914010754js_/http://proofofmemes.org/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754js_/http_/proofofmemes.org/wp-includes/js/jquery/ui/core.min0028.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:08	22059/22059	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2026%20Nov%202023%2005:28:07%20GMT	https://web.archive.org/web/20220915145620js_/https://proofofmemes.org/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220915145620js_/https_/proofofmemes.org/wp-includes/js/jquery/ui/core.min0028.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:08	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:28:08%20GMT	https://web.archive.org/web/20220914010754js_/http://proofofmemes.org/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.5.6	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754js_/http_/proofofmemes.org/wp-content/plugins/elementor/assets/js/frontend.min10cb.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:08	38426/38426	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2026%20Nov%202023%2005:28:08%20GMT	https://web.archive.org/web/20220914020630js_/http://proofofmemes.org/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.5.6	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914020630js_/http_/proofofmemes.org/wp-content/plugins/elementor/assets/js/frontend.min10cb.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:08	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:28:08%20GMT	https://web.archive.org/web/20220914010754js_/http://proofofmemes.org/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.6.4	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010754js_/http_/proofofmemes.org/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min5aed.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:09	35/35	---M--	200	added ('OK')	image/gif	etag:%226477b41d-23%22	http://analytics.archive.org/0.gif	C:/Users/Dream/Desktop/pom/analytics.archive.org/0.gif	(from http://archive.org/includes/analytics.js?v=cf34f82)
00:28:09	25554/25554	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2026%20Nov%202023%2005:28:08%20GMT	https://web.archive.org/web/20220914010906js_/http://proofofmemes.org/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.6.4	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914010906js_/http_/proofofmemes.org/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min5aed.js	(from https://web.archive.org/web/20220914010754/https://www.proofofmemes.org/)
00:28:10	7260/7260	---MCZ	200	added ('OK')	text/css	date:Wed,%2022%20Nov%202023%2019:38:58%20GMT	https://web-static.archive.org/_static/css/record.css	C:/Users/Dream/Desktop/pom/web-static.archive.org/_static/css/record.css	(from https://web-static.archive.org/_static/css/banner-styles.css?v=S1zqJCYt)
00:28:11	132949/132949	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2026%20Nov%202023%2005:28:10%20GMT	https://web.archive.org/web/20220914014727im_/http://proofofmemes.org/wp-content/themes/cryptlight/assets/img/base/select_arrow.png	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914014727im_/http_/proofofmemes.org/wp-content/themes/cryptlight/assets/img/base/select_arrow.png	(from https://web.archive.org/web/20220914014727cs_/http://proofofmemes.org/wp-content/themes/cryptlight/style.css?ver=1.0.4)
00:28:11	258/258	---M--	303	error ('SEE%20OTHER')	text/html	date:Sun,%2026%20Nov%202023%2005:28:11%20GMT	https://web.archive.org/bjZpXlLvg.js	C:/Users/Dream/Desktop/pom/web.archive.org/bjZpXlLvg.js	(from https://web.archive.org/web/20231020131655cs_/http://proofofmemes.org/wp-content/themes/cryptlight/assets/libs/carousel/assets/owl.carousel.min.css)
00:28:12	132936/132936	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Sun,%2026%20Nov%202023%2005:28:11%20GMT	https://web.archive.org/web/2/http://bjZpXlLvg.js	C:/Users/Dream/Desktop/pom/web.archive.org/web/2/http_/bjZpXlLvg.js	(from https://web.archive.org/web/20231020131655cs_/http://proofofmemes.org/wp-content/themes/cryptlight/assets/libs/carousel/assets/owl.carousel.min.css)
00:28:12	0/0	---M--	302	error ('FOUND')	text/plain	date:Sun,%2026%20Nov%202023%2005:28:12%20GMT	https://web.archive.org/web/20220914022202im_/http://proofofmemes.org/wp-content/uploads/2022/09/1_204SJgkt_QxuKLZ0qM5zqg.jpeg	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914022202im_/http_/proofofmemes.org/wp-content/uploads/2022/09/1_204SJgkt_QxuKLZ0qM5zqg.jpeg	(from https://web.archive.org/web/20220914022202cs_/http://proofofmemes.org/wp-content/uploads/elementor/css/post-8.css?ver=1663092398)
00:28:12	95240/95240	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Nov%202023%2005:28:12%20GMT	https://web.archive.org/web/20220914022204im_/http://proofofmemes.org/wp-content/uploads/2022/09/1_204SJgkt_QxuKLZ0qM5zqg.jpeg	C:/Users/Dream/Desktop/pom/web.archive.org/web/20220914022204im_/http_/proofofmemes.org/wp-content/uploads/2022/09/1_204SJgkt_QxuKLZ0qM5zqg.jpg	(from https://web.archive.org/web/20220914022202cs_/http://proofofmemes.org/wp-content/uploads/elementor/css/post-8.css?ver=1663092398)
